date,close,high,low,open,volume
2025-08-14,1549.463623046875,1560.1632923475845,1537.575155350863,1547.9775645848736,2535958
2025-08-18,1550.6524658203125,1558.1819256585368,1543.0240805380201,1551.6431714899998,1783835
2025-08-19,1534.5040283203125,1554.1199279209366,1531.730004084709,1550.6524580943073,898746
2025-08-20,1531.72998046875,1542.4296498573974,1519.1480670946955,1524.8940873002114,936556
2025-08-21,1577.99609375,1581.1663036285875,1524.3988184134846,1525.7858305862749,1698280
2025-08-22,1577.99609375,1587.110537852755,1570.2685408842801,1575.22206940442,1574526
2025-08-25,1586.31787109375,1592.8566252670878,1577.2034273002348,1579.1848386410643,1298471
2025-08-26,1565.1168212890625,1589.1908958233405,1558.3799745505273,1589.09184944631,2332380
2025-08-28,1565.6121826171875,1579.1848016092918,1554.1199003612692,1579.1848016092918,1903230
2025-08-29,1574.6275634765625,1581.562502934865,1553.2283459066643,1563.8288478471995,1342344
2025-09-01,1572.447998046875,1583.1476677047874,1568.2870825886598,1574.6276230920246,783524
2025-09-02,1554.615234375,1578.1940768669592,1548.7701678759418,1572.2498430557844,1161872
2025-09-03,1563.7298583984375,1581.5625605118455,1554.4172008853964,1555.4079065583635,1160380
2025-09-04,1563.135498046875,1584.1384104616839,1559.0735079381136,1584.1384104616839,614470
2025-09-05,1538.962158203125,1570.8628312884082,1535.5937348556472,1563.1353998938082,701865
2025-09-08,1526.87548828125,1550.3552845766308,1524.5969378643,1540.051921704549,588546
2025-09-09,1537.1788330078125,1540.7453490925773,1518.8507788326986,1526.875470257356,788242
2025-09-10,1549.265625,1556.3986576793527,1539.457614364074,1540.5473664490094,718311
2025-09-11,1546.29345703125,1555.9032536492437,1539.6556564854316,1548.968313964083,732911
2025-09-12,1559.965087890625,1563.6307713467058,1547.5812673006515,1547.5812673006515,785508
2025-09-15,1533.90966796875,1565.116897199019,1531.7300428896285,1553.42652168449,758979
2025-09-16,1544.5101318359375,1545.698930259715,1535.5937808503547,1541.5380148407432,471395
2025-09-17,1545.1044921875,1547.9775627310783,1534.702082965947,1541.5379760701169,785651
2025-09-18,1563.5316162109375,1565.3149347640822,1541.9343054952622,1545.5008216658027,874860
2025-09-19,1561.154052734375,1570.1694501995134,1543.0240904878892,1566.3056738756682,1464121
2025-09-22,1527.8662109375,1568.4851427438698,1525.6867068734089,1560.3614047568954,1257495
2025-09-23,1512.9066162109375,1536.2872460172355,1503.3958658922784,1527.8662477568835,1487350
2025-09-24,1523.705322265625,1528.163497785908,1506.1698802601454,1512.8075598827108,943785
2025-09-25,1495.6683349609375,1530.4422015015962,1491.4083730464397,1523.7053544211415,2502680
2025-09-26,1485.464111328125,1490.9129925334573,1461.4889614632118,1481.6993813937765,2653841
2025-09-29,1474.1700439453125,1513.1048253351041,1471.4951869979382,1492.8944053841876,1778220
2025-09-30,1489.327880859375,1492.5971370062334,1474.26908212632,1474.26908212632,1040806
2025-10-01,1498.9376220703125,1503.2967510407461,1484.473344022018,1491.0119770097954,1000285
2025-10-03,1503.593994140625,1523.5072754807486,1495.4702557661474,1507.8540770295306,1070489
2025-10-06,1499.0367431640625,1505.8726365566345,1483.879018791753,1496.956285419128,772031
2025-10-07,1499.2349853515625,1507.8540765739715,1492.2008781274826,1500.8200902856458,834623
2025-10-08,1480.7086181640625,1505.1791199146412,1476.944009311798,1497.946920403474,1068066
2025-10-09,1499.0367431640625,1502.6032594319147,1485.3650773146708,1495.965579737183,878167
2025-10-10,1547.2841796875,1554.4172122105324,1492.8944136581838,1498.9376941201629,1495524
2025-10-13,1549.0673828125,1552.3367599429398,1535.6928560828408,1544.5101608547295,671620
2025-10-14,1537.8724365234375,1551.5441020000337,1522.8136380070393,1548.472938656898,1056222
2025-10-15,1544.212890625,1550.2562920043165,1531.6309768992871,1535.5937996079526,1638237
2025-10-16,1554.8134765625,1557.3892870740733,1540.6463373452239,1544.5101135804582,989785
2025-10-17,1562.937255859375,1567.395431417317,1543.9157551864564,1550.7516485624512,1222051
2025-10-20,1623.8656005859375,1631.692199378485,1563.2344634095607,1575.221977542071,3372906
2025-10-21,1648.137939453125,1653.4877742940728,1626.837767405598,1631.3949893309418,709223
2025-10-23,1629.809814453125,1657.4505258313652,1622.8748750145,1649.5248807586509,2150725
2025-10-24,1569.674072265625,1609.9957442629445,1566.4046952125452,1609.9957442629445,2941997
2025-10-27,1569.27783203125,1578.9867962855433,1560.5595734789968,1570.26853773329,1213749
2025-10-28,1553.5255126953125,1575.1229443385603,1547.581278768079,1571.0610753421004,1489133
2025-10-29,1566.4046630859375,1573.2405561885157,1557.0920058835663,1560.361382869592,898965
2025-10-30,1525.7857666015625,1578.4913804070611,1490.021316373108,1572.2498863591238,4053965
2025-10-31,1487.346435546875,1515.1852400279126,1486.0584698320547,1496.0645726751077,3365093
2025-11-03,1497.45166015625,1500.820083711268,1476.4487477662033,1488.9316153540897,1505905
2025-11-04,1489.327880859375,1509.8354398371941,1484.176138818165,1497.4516189723877,1590643
2025-11-06,1487.5445556640625,1498.838624429681,1484.0770858373398,1496.7581667207974,1596245
2025-11-07,1491.7054443359375,1495.9655269924006,1477.736518900178,1486.0584705222523,1037508
2025-11-10,1497.45166015625,1502.6032814033922,1489.922321050521,1495.9656016116028,1143959
2025-11-11,1500.820068359375,1503.3958789565984,1492.101809945655,1497.2535520758543,850772
2025-11-12,1505.17919921875,1513.8973367062886,1500.0274570828947,1500.820070007104,1179131
2025-11-13,1511.6187744140625,1520.6341719119048,1501.315411158349,1505.8726330976783,1217362
2025-11-14,1517.860107421875,1520.138778799047,1507.8540045094549,1512.7084863983762,810970
2025-11-17,1521.32763671875,1524.1016610311449,1512.3122391070965,1523.2100017210357,912322
2025-11-18,1500.4237060546875,1520.7331718679072,1498.045988308917,1515.7796436207805,747913
2025-11-19,1512.6094970703125,1515.3834004430685,1491.408371100286,1497.3526052450177,1171078
2025-11-20,1514.987060546875,1520.5351090414592,1505.2782175528534,1512.7085100697961,896750
2025-11-21,1497.7489013671875,1512.807579388899,1493.6869113143978,1506.962391666454,1126820
2025-11-24,1490.0213623046875,1510.628089093841,1486.0585395326007,1500.9191249279265,2801854
2025-11-25,1493.48876953125,1508.547447058692,1486.256569901509,1486.256569901509,908386
2025-11-26,1509.6373291015625,1511.3214803448218,1491.0120143683755,1491.0120143683755,1087736
2025-11-27,1511.0242919921875,1517.2657863042741,1505.9717170868464,1509.6374007546171,810411
2025-11-28,1517.067626953125,1521.5258024273003,1506.467003819747,1511.0242256728654,991042
2025-12-01,1508.9437255859375,1522.0211125042922,1503.3957982277325,1517.761029907668,1010599
2025-12-02,1502.504150390625,1517.2656886231448,1499.1357270253372,1505.8725737559125,1760512
2025-12-03,1493.984130859375,1508.6466229582893,1481.204003696041,1502.6032217015718,1034323
2025-12-04,1506.86328125,1511.5195493923843,1489.1296260737809,1489.1296260737809,726473
2025-12-05,1506.665283203125,1513.7983158985019,1499.5321295719932,1510.8261987861356,813485
2025-12-08,1483.6807861328125,1506.3679701465699,1480.411529985625,1501.0181353452854,1263559
2025-12-09,1476.745849609375,1488.4362249062563,1472.683980543764,1483.6807893092111,1646840
2025-12-10,1477.0430908203125,1491.7054620083907,1470.999810489076,1478.1328428577897,1316274
2025-12-11,1498.2442626953125,1499.3340147666775,1478.132888822951,1478.132888822951,606130
2025-12-12,1503.2967529296875,1510.5288314950492,1496.1635998048114,1505.872563390443,1054050
2025-12-15,1493.984130859375,1501.4144232873891,1484.0770742886896,1491.0120138881693,855508
2025-12-16,1485.6622314453125,1494.875842754651,1482.1947615235242,1486.058537909239,789492
2025-12-17,1482.9873046875,1491.3092562954546,1477.1421171928803,1483.6807502649347,1000116
2025-12-18,1484.96875,1496.9562643960346,1479.8170079647844,1480.9068809482199,974170
2025-12-19,1502.99951171875,1505.9716286574605,1481.600293947184,1481.600293947184,769045
2025-12-22,1498.838623046875,1508.3493732328186,1494.1822338652646,1498.9376694261114,757496
2025-12-23,1486.751953125,1507.8540323062139,1484.374356261554,1506.2689274186662,826988
2025-12-24,1482.3929443359375,1493.9841523158116,1476.3495429924253,1488.5352711236783,1022767
2025-12-26,1492.002685546875,1496.8571673430413,1480.1142179329556,1482.3928892665888,951555
2025-12-29,1480.1142578125,1500.4237238668215,1478.1328464901271,1492.002725746737,1077645
2025-12-30,1478.628173828125,1484.7705004472828,1462.182484323116,1480.114232294284,1993298
2025-12-31,1497.2535400390625,1499.5320905377775,1476.2505070969505,1478.6282249121002,883966
2026-01-01,1486.9501953125,1497.947004291777,1485.0678303130778,1497.947004291777,228078
2026-01-02,1497.5506591796875,1503.6931068647646,1484.671485533373,1486.9501569374058,964611
2026-01-05,1505.674560546875,1510.8261817760065,1493.191572066877,1496.9563020744563,1532549
2026-01-06,1516.572265625,1525.3894492092538,1505.674503415856,1505.674503415856,1614326
2026-01-07,1454.2568359375,1501.9097531259156,1441.4767089697937,1501.9097531259156,5076416
2026-01-08,1447.024658203125,1455.6438699791406,1444.4488476824733,1454.2568578724054,2651011
2026-01-09,1452.0772705078125,1454.6532020309885,1442.5665201426887,1451.0865648252839,1804271
2026-01-12,1451.5819091796875,1453.8605806104815,1430.7770899682257,1450.3931107419046,2380033
2026-01-13,1434.839111328125,1455.7429773766476,1423.2477820957067,1446.4303196247893,1909873
2026-01-14,1421.167236328125,1436.3250809490742,1412.4489783479096,1430.3808471268583,1775529
2026-01-15,1421.167236328125,1421.167236328125,1421.167236328125,1421.167236328125,0
2026-01-16,1384.51123046875,1396.3996989951363,1354.492799065322,1366.1831748239042,4333315
2026-01-19,1379.3594970703125,1385.1055171630608,1359.1490780304744,1383.5204123421559,1653550
2026-01-20,1365.5887451171875,1382.9260946646887,1362.6166280519017,1379.3595783734963,2040403
2026-01-21,1356.8704833984375,1385.4028555303794,1351.1244629809198,1365.5887418097955,2306655
2026-01-22,1357.6630859375,1371.6320118165202,1353.9974023657774,1368.3626347033285,1536604
2026-01-23,1302.7779541015625,1373.01901018666,1290.8894860793428,1359.446269966509,6590032
2026-01-27,1300.7965087890625,1311.1989180368043,1269.7873738000662,1287.9173354347154,4109525
2026-01-28,1316.053466796875,1322.2948401014582,1297.9235042402806,1300.7965749371938,1535898
